,AREA,SYMBOL,UNIT,DOMAIN,ERA,PERIOD,EPOCH,RXTP,SUBRXTP,AGERXTP,GEOLPROV,source_folder,FSA,mean_radon,median_radon,mean_duration,n_tests,Province
16995,5228300800.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J9T,17.833333333333332,7.5,96.83333333333333,12.0,QC
16996,5228300800.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
16997,506354912.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
16998,506354912.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
16999,280018592.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17000,189356480.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17001,81310984.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P5N,37.96153846153846,7.5,94.61538461538461,13.0,ON
17002,81310984.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17003,557017664.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17004,557017664.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17005,557017664.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17006,74257392.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17007,18362304.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17008,257051568.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17009,94630752.0,722,Wv,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,undivided volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17010,622439168.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17011,622439168.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17012,622439168.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8T,79.6,42.5,94.2,10.0,ON
17013,622439168.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17014,266384176.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17015,36592048.0,60,Wqs,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"two mica granite, diatexite",Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17016,140081536.0,60,Wqs,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"two mica granite, diatexite",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17017,336714688.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17018,51042560.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17019,14718718.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17020,75192016.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17021,75192016.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17022,138059072.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17023,138059072.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17024,101850384.0,823,Avm,onshore,Precambrian,Archean,undivided Archean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17025,138696848.0,218,W,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary rocks,undivided sedimentary rocks,Archean sedimentary rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17026,1982423168.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0Y,,,,,
17027,1982423168.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P9N,85.7439024390244,47.0,93.85365853658537,41.0,ON
17028,1982423168.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,R0E,123.6639344262295,93.5,96.20491803278688,122.0,MB
17029,1982423168.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0X,73.8,58.0,93.95,20.0,ON
17030,71577560.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17031,931775040.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17032,931775040.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17033,360834112.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17034,94213056.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17035,175458064.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J9Z,31.8125,7.5,97.375,8.0,QC
17036,175458064.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17037,252867344.0,440,Vt,onshore,Precambrian,Mesoarchean,undivided Mesoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17038,271274592.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17039,210414448.0,103,Wsvk,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary and volcanic rocks,coarse clastic sediments and alkaline volcanic rocks,Archean sedimentary and volcanic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17040,210414448.0,103,Wsvk,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary and volcanic rocks,coarse clastic sediments and alkaline volcanic rocks,Archean sedimentary and volcanic rocks,Superior Province,SUP,P8T,79.6,42.5,94.2,10.0,ON
17041,210414448.0,103,Wsvk,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary and volcanic rocks,coarse clastic sediments and alkaline volcanic rocks,Archean sedimentary and volcanic rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17042,101868056.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,J9Z,31.8125,7.5,97.375,8.0,QC
17043,101868056.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17044,38361072.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17045,171490640.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8T,79.6,42.5,94.2,10.0,ON
17046,171490640.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17047,93470304.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17048,352027104.0,60,Wqs,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"two mica granite, diatexite",Archean intrusive rocks,Superior Province,SUP,P0M,99.51724137931035,68.0,98.3103448275862,29.0,ON
17049,352027104.0,60,Wqs,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"two mica granite, diatexite",Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17050,462784384.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17051,462784384.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17052,241909312.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17053,170742128.0,823,Avm,onshore,Precambrian,Archean,undivided Archean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17054,104124888.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17055,112574288.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17056,143452496.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17057,19566064.0,218,W,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary rocks,undivided sedimentary rocks,Archean sedimentary rocks,Superior Province,SUP,J9T,17.833333333333332,7.5,96.83333333333333,12.0,QC
17058,44737052.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17059,200349984.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,J9Z,31.8125,7.5,97.375,8.0,QC
17060,200349984.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17061,268555776.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J9T,17.833333333333332,7.5,96.83333333333333,12.0,QC
17062,268555776.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17063,25895642.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J9T,17.833333333333332,7.5,96.83333333333333,12.0,QC
17064,25895642.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17065,65381288.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17066,153896160.0,60,Wqs,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"two mica granite, diatexite",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17067,4418162176.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17068,4418162176.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17069,4418162176.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0N,48.03846153846154,30.0,88.0,13.0,ON
17070,4418162176.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17071,307530912.0,823,Avm,onshore,Precambrian,Archean,undivided Archean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17072,31492308.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17073,31492308.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17074,955160000.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17075,955160000.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J9X,40.6875,29.0,105.625,8.0,QC
17076,955160000.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17077,955160000.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17078,102886448.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17079,102886448.0,411,Wvf,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,felsic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17080,66400560.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17081,66400560.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17082,30975814.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17083,31991184.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17084,79276808.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17085,28461760.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17086,110634344.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17087,110634344.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17088,682779200.0,218,W,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary rocks,undivided sedimentary rocks,Archean sedimentary rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17089,20106616.0,380,X2k,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,alkaline intrusive rocks,Paleoproterozoic intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17090,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P9A,53.84146341463415,37.0,97.07317073170732,41.0,ON
17091,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0W,92.72972972972973,73.0,94.97297297297297,37.0,ON
17092,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17093,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17094,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0X,73.8,58.0,93.95,20.0,ON
17095,7794657280.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17096,399257536.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17097,399257536.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P8T,79.6,42.5,94.2,10.0,ON
17098,399257536.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0V,108.5,71.0,96.26666666666667,15.0,ON
17099,265928544.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,J0Y,38.816326530612244,18.0,100.46938775510205,49.0,QC
17100,216381168.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17101,1090721536.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17102,113605432.0,660,Y2m,onshore,Precambrian,Mesoproterozoic,middle Mesoproterozoic,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Mesoproterozoic intrusive rocks,Southern Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17103,39193544.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17104,522709792.0,823,Wvm,onshore,Precambrian,Neoarchean,undivided Neoarchean,volcanic rocks,mafic volcanic rocks,Archean volcanic rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17105,164007728.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0S,144.66666666666666,40.0,95.22222222222223,9.0,ON
17106,164007728.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17107,67786384.0,90,Wy,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"syenite, monzodiorite",Archean intrusive rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17108,98052792.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17109,32100524.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17110,225013616.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0N,48.03846153846154,30.0,88.0,13.0,ON
17111,225013616.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17112,98854112.0,218,W,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary rocks,undivided sedimentary rocks,Archean sedimentary rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
17113,102205832.0,225,Wsn,onshore,Precambrian,Neoarchean,undivided Neoarchean,metamorphic rocks,paragneiss,Archean metamorphic rocks,Superior Province,SUP,P8N,254.46,213.0,93.08,25.0,ON
17114,218028512.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J0Z,52.84615384615385,26.0,100.76923076923077,26.0,QC
17115,218028512.0,20,Wt,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,tonalite,Archean intrusive rocks,Superior Province,SUP,J9X,40.6875,29.0,105.625,8.0,QC
17116,362902912.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0K,57.391304347826086,27.0,96.91304347826087,23.0,ON
17117,362902912.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0N,48.03846153846154,30.0,88.0,13.0,ON
17118,362902912.0,40,Wg,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,undivided granitoid rocks,Archean intrusive rocks,Superior Province,SUP,P0L,70.78947368421052,57.0,97.52631578947368,19.0,ON
17119,38541052.0,142,Wm,onshore,Precambrian,Neoarchean,undivided Neoarchean,intrusive rocks,"mafic intrusive rocks-diorite, gabbro",Archean intrusive rocks,Superior Province,SUP,P0T,193.78125,71.5,98.9375,64.0,ON
