FSA,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners
B2J,0.8571428571428571,0.0,0.0,0.14285714285714285,7.3,0.3333333333333333,0.5,0.0,0.5,,68.0,116.0,35.0,55.7,2.0,1.0,0.0,0.0,,48512.0,,,0.0,57.14285714285714,0.0,0.0,0.0,
B2N,0.47959724430312667,0.0,0.465818759936407,0.054583995760466346,5.8,0.09009009009009009,0.6187698833510075,0.2163308589607635,0.16489925768822905,159983.0,19842.0,10195.0,9436.0,46.7,2.0,0.49946977730646874,0.47879109225874866,0.021739130434782608,24.0,45558.0,0.9785353535353536,19.0,10.3,43.28177130724901,21.58345940494201,0.5302226935312832,2.545068928950159,12.0
B2R,0.9035532994923858,0.005076142131979695,0.09137055837563451,0.0,7.9,0.08542713567839195,0.6482412060301508,0.17587939698492464,0.17587939698492464,300160.0,2459.0,1030.0,981.0,47.8,2.5,0.9095477386934674,0.09045226130653267,0.0,5.3,99686.0,3.950617283950617,8.5,5.9,33.02325581395349,38.275862068965516,0.0,1.0050251256281406,9.4
B2S,0.785958904109589,0.0,0.19006849315068494,0.023972602739726026,7.0,0.05782312925170068,0.3378839590443686,0.3924914675767918,0.2696245733788396,230341.0,7583.0,3018.0,2919.0,41.1,2.6,0.8228279386712095,0.17717206132879046,0.0,8.1,82219.0,1.1854360711261642,10.9,8.0,28.966639544344996,16.33835457705678,0.34071550255536626,3.0664395229982966,11.2
B2T,0.8751007252215954,0.0,0.10233682514101532,0.022562449637389202,7.9,0.05233494363929147,0.3081255028157683,0.3572003218020917,0.33467417538214,320846.0,16980.0,6446.0,6208.0,42.3,2.7,0.8680611423974256,0.13193885760257443,0.0,6.1,102674.0,3.9615384615384617,7.3,6.0,28.03362573099415,31.41821946169772,0.0,1.0458567980691875,9.0
B2V,0.7532327586206896,0.0,0.24676724137931033,0.0,7.9,0.03735325506937033,0.4014909478168264,0.47071352502662406,0.12779552715654952,259986.0,12230.0,4725.0,4643.0,43.0,2.6,0.8110992529348986,0.18463180362860193,0.004268943436499467,6.0,94344.0,1.9467213114754098,9.2,6.4,32.177734375,35.099337748344375,0.21321961620469082,2.454642475987193,8.5
B2W,0.5950381679389313,0.03206106870229008,0.3549618320610687,0.017938931297709924,7.3,0.05309396485867074,0.46659030164184806,0.2997327224131348,0.23367697594501718,234800.0,32537.0,13419.0,13095.0,45.2,2.4,0.7620320855614974,0.23796791443850268,0.0,8.5,80512.0,1.515442163821216,11.7,6.5,35.65249401803791,28.919071873231466,0.30557677616501144,2.176403207331042,10.9
B2X,0.6211640211640211,0.042328042328042326,0.33544973544973544,0.0010582010582010583,7.3,0.08139534883720931,0.5328389830508474,0.3527542372881356,0.11440677966101695,259414.0,11629.0,4983.0,4725.0,42.9,2.4,0.7132275132275132,0.2867724867724868,0.0,14.4,77602.0,2.1691973969631237,10.6,7.0,33.92299687825182,29.352850539291218,0.0,3.171247357293869,11.9
B2Y,0.3049693669162696,0.09257998638529612,0.5813478556841388,0.02110279101429544,5.5,0.09159261790840738,0.7222982216142271,0.15800273597811218,0.11969904240766074,250752.0,14595.0,7961.0,7340.0,43.4,1.9,0.43403964456596034,0.5659603554340397,0.0,20.8,53466.0,1.3945857260049221,13.1,7.7,35.61093247588424,36.04368932038835,0.2050580997949419,2.734107997265892,12.9
B2Z,0.9572784810126582,0.0,0.023734177215189875,0.0189873417721519,7.8,0.0768025078369906,0.3761755485893417,0.43103448275862066,0.19278996865203762,250581.0,8258.0,3291.0,3158.0,46.0,2.6,0.9246467817896389,0.07535321821036106,0.0,10.8,84631.0,1.4847809948032664,11.4,8.6,33.63957597173145,20.041322314049587,0.3139717425431711,2.511773940345369,12.7
B3A,0.27302174919018973,0.10967144840351689,0.6140675613142064,0.003239241092086997,5.1,0.08599167822468794,0.6574330563250231,0.23407202216066483,0.1084949215143121,250434.0,20131.0,11840.0,10808.0,43.4,1.8,0.3133086876155268,0.6866913123844732,0.0,24.6,45739.0,1.1685655857435,14.6,9.1,35.88218634947607,26.228831061544817,0.878003696857671,4.759704251386322,13.7
B3B,0.0380952380952381,0.06666666666666667,0.8952380952380953,0.0,5.7,0.16,0.6568627450980392,0.049019607843137254,0.29411764705882354,,1438.0,584.0,524.0,31.0,2.5,0.03,0.97,0.0,20.2,65280.0,1.015228426395939,11.3,8.6,20.098039215686274,23.178807947019866,0.0,3.9603960396039604,0.0
B3E,0.9582542694497154,0.0,0.024667931688804556,0.017077798861480076,7.2,0.045889101338432124,0.3549618320610687,0.4122137404580153,0.23282442748091603,245364.0,6782.0,2749.0,2637.0,44.1,2.5,0.8948374760994264,0.10516252390057361,0.0,8.7,83161.0,1.5165876777251186,10.6,8.2,30.514705882352942,18.44532279314888,0.0,2.1032504780114722,11.2
B3G,0.5162846803377563,0.0,0.3884197828709288,0.09529553679131483,7.0,0.05676328502415459,0.2746987951807229,0.4674698795180723,0.25783132530120484,200147.0,10593.0,4263.0,4142.0,38.6,2.6,0.8743961352657005,0.12560386473429952,0.0,9.1,80043.0,0.548780487804878,11.0,6.5,28.145114101813927,17.44,0.24125452352231602,2.2919179734620023,10.1
B3H,0.2315270935960591,0.39408866995073893,0.37438423645320196,0.0,5.1,0.0703380588876772,0.6677577741407529,0.2067648663393344,0.1254773595199127,650903.0,18814.0,11098.0,9135.0,29.2,2.0,0.32697547683923706,0.6730245231607629,0.0,25.2,51309.0,7.253232418795333,5.5,11.7,36.23100303951367,73.56253704801424,1.3079019073569482,6.379498364231188,17.6
B3J,0.010101010101010102,0.683982683982684,0.3059163059163059,0.0,3.6,0.05194805194805195,0.4603174603174603,0.2510822510822511,0.2886002886002886,450227.0,5901.0,4326.0,3464.0,27.8,1.7,0.11527377521613832,0.8847262247838616,0.0,31.8,44920.0,3.064066852367688,5.0,9.3,28.17531305903399,68.68537666174298,1.5873015873015872,9.798270893371757,31.6
B3K,0.17177033492822966,0.2507177033492823,0.5775119617224881,0.0,4.8,0.09235209235209235,0.6796536796536796,0.1568061568061568,0.16354016354016354,320865.0,20591.0,11773.0,10448.0,35.9,1.9,0.31697931697931697,0.683020683020683,0.0,23.2,52792.0,1.2034047549163487,10.5,8.4,28.94585253456221,47.892561983471076,0.9620009620009621,4.184704184704184,19.5
B3L,0.4017094017094017,0.17216117216117216,0.4255189255189255,0.0006105006105006105,5.7,0.08068459657701711,0.8547008547008547,0.1043956043956044,0.040903540903540904,399732.0,17534.0,8922.0,8188.0,35.3,2.1,0.4221136224801466,0.5778863775198534,0.0,21.2,57486.0,2.344827586206897,9.5,7.4,32.66248762784559,53.93878575012544,0.9773976786805132,4.7648136835675015,17.2
B3M,0.2109090909090909,0.20330578512396694,0.5771900826446281,0.00859504132231405,5.5,0.051815181518151815,0.41815181518151817,0.33861386138613864,0.24323432343234325,300378.0,32204.0,16023.0,15123.0,37.9,2.1,0.3443380653681083,0.6556619346318917,0.0,20.3,57061.0,1.8846373500856655,11.5,7.2,33.07860262008734,42.47519294377067,2.0138659623638167,5.70957095709571,16.1
B3N,0.3672055427251732,0.14395688991531946,0.4880677444187837,0.0007698229407236335,5.8,0.0581039755351682,0.5637891520244461,0.2261268143621085,0.21008403361344538,299885.0,13604.0,6983.0,6495.0,41.4,2.1,0.518348623853211,0.481651376146789,0.0,16.6,62240.0,2.608311229000884,10.3,6.9,33.70118845500849,41.90296156269691,0.7651109410864576,2.981651376146789,17.9
B3P,0.4699248120300752,0.11403508771929824,0.41604010025062654,0.0,6.3,0.08056265984654731,0.6309067688378033,0.20434227330779056,0.16475095785440613,270174.0,9347.0,4237.0,3990.0,44.5,2.2,0.6081946222791293,0.39180537772087065,0.0,16.8,64142.0,2.8591352859135286,10.9,7.2,35.206499661475966,37.86802030456853,1.0230179028132993,3.324808184143223,17.5
B3R,0.38471502590673573,0.0012953367875647669,0.594559585492228,0.019430051813471502,5.8,0.12627551020408162,0.7061068702290076,0.1743002544529262,0.11959287531806616,207531.0,8484.0,4109.0,3860.0,40.6,2.2,0.48148148148148145,0.5185185185185185,0.0,30.4,44777.0,0.5243445692883896,18.7,9.7,39.40677966101695,17.220543806646525,0.3821656050955414,3.826530612244898,13.2
B3S,0.10723626852659111,0.5597210113339146,0.3330427201394943,0.0,5.1,0.007867132867132868,0.019197207678883072,0.2931937172774869,0.68760907504363,320976.0,12895.0,5872.0,5734.0,41.1,2.2,0.22532751091703057,0.7746724890829695,0.0,18.4,63488.0,1.4598540145985401,12.2,7.5,36.72237697307335,43.27354260089686,2.8846153846153846,6.206293706293707,18.8
B3T,0.7421383647798742,0.0,0.2240566037735849,0.03380503144654088,7.3,0.0625494853523357,0.3478605388272583,0.42393026941362916,0.22820919175911253,250075.0,16884.0,6648.0,6360.0,40.2,2.6,0.8811410459587956,0.11885895404120443,0.0,8.2,88192.0,1.1489850631941785,9.6,5.3,28.417932567617637,28.58580775037745,0.395882818685669,2.5336500395882817,10.1
B3V,0.8770833333333333,0.0,0.0375,0.08541666666666667,7.4,0.06918238993710692,0.46555323590814196,0.3277661795407098,0.20668058455114824,250604.0,5999.0,2542.0,2393.0,44.9,2.5,0.9267782426778243,0.07322175732217573,0.0,9.1,81883.0,2.044989775051125,11.0,6.9,33.30058939096267,23.9221140472879,0.0,2.7196652719665275,11.9
B3Z,0.9680511182108626,0.0,0.022364217252396165,0.009584664536741214,7.9,0.049206349206349205,0.3515873015873016,0.373015873015873,0.2753968253968254,315391.0,16905.0,6839.0,6263.0,43.9,2.7,0.9365079365079365,0.06349206349206349,0.0,6.9,101363.0,3.229483282674772,8.1,6.1,30.511527377521613,36.706869428421605,0.2380952380952381,0.6349206349206349,11.4
B4A,0.5455177206393329,0.0729673384294649,0.38082001389854064,0.0006949270326615705,7.1,0.039638386648122394,0.25416666666666665,0.49027777777777776,0.25555555555555554,348404.0,17900.0,7586.0,7199.0,43.3,2.5,0.7067407922168172,0.29325920778318276,0.0,11.2,86286.0,5.120910384068279,8.0,6.5,34.577536477774004,51.840168243953734,0.6258692628650904,2.1542738012508686,15.6
B4B,0.8160919540229885,0.059770114942528735,0.06896551724137931,0.05517241379310345,8.2,0.028735632183908046,0.10114942528735632,0.367816091954023,0.5310344827586206,369347.0,13028.0,4485.0,4347.0,39.6,2.9,0.8872266973532796,0.11277330264672036,0.0,6.7,119698.0,5.463310123192287,5.5,4.9,26.862645717181955,45.6884561891516,0.6896551724137931,1.0344827586206897,11.7
B4C,0.6036960985626283,0.0,0.3607118412046543,0.03559206023271732,7.2,0.07152682255845942,0.5564738292011019,0.34917355371900827,0.0943526170798898,219557.0,18195.0,7512.0,7307.0,43.4,2.5,0.7484536082474227,0.2515463917525773,0.0,11.1,73098.0,0.5754908598510494,13.5,6.0,33.77092221857565,19.888663967611336,0.48143053645116923,2.200825309491059,10.4
B4E,0.6076589595375722,0.0,0.21098265895953758,0.1813583815028902,7.1,0.05547550432276657,0.2602739726027397,0.4275414563806777,0.31218457101658253,245572.0,18259.0,7090.0,6920.0,39.9,2.6,0.8586878154289834,0.14131218457101657,0.0,9.1,83100.0,1.09347442680776,10.2,6.0,27.20859926100101,18.612283169245195,0.2881844380403458,2.595529920692141,11.6
B4G,0.9666666666666667,0.0,0.025,0.008333333333333333,7.9,0.05191256830601093,0.3442622950819672,0.3087431693989071,0.3469945355191257,269816.0,5055.0,1851.0,1803.0,40.5,2.8,0.9426229508196722,0.05737704918032787,0.0,7.0,93739.0,0.9162303664921465,9.7,7.1,31.210986267166042,20.526315789473685,0.0,0.546448087431694,13.7
B4H,0.6163934426229508,0.0,0.2901639344262295,0.09344262295081968,6.4,0.11500815660685156,0.6549755301794453,0.21125611745513867,0.13376835236541598,136185.0,13422.0,7122.0,6096.0,48.6,2.2,0.6900489396411092,0.3099510603588907,0.0,22.5,50675.0,0.8882655446470313,20.1,10.5,42.730102267674525,14.84149855907781,0.24469820554649263,2.202283849918434,12.7
B4N,0.6151849448410124,0.0,0.34068786502271253,0.04412719013627515,6.4,0.08961960025789813,0.5383623468729851,0.3049645390070922,0.15667311411992263,189777.0,17382.0,8158.0,7706.0,45.9,2.2,0.6167741935483871,0.3832258064516129,0.0,21.3,52569.0,0.7936507936507936,17.9,9.4,40.13840830449827,20.507166482910694,0.3870967741935484,2.4500322372662797,12.5
B4P,0.6163793103448276,0.0,0.3735632183908046,0.010057471264367816,6.3,0.07868383404864092,0.5544412607449857,0.2507163323782235,0.19484240687679083,250045.0,7784.0,4290.0,3482.0,50.1,2.1,0.64,0.36,0.0,20.0,57181.0,1.728201099764336,14.5,12.5,41.810022438294695,39.84272608125819,0.4285714285714286,2.4285714285714284,12.1
B4R,0.8085106382978723,0.00851063829787234,0.13191489361702127,0.05106382978723404,7.4,0.03389830508474576,0.2869198312236287,0.510548523206751,0.20253164556962025,200545.0,2985.0,1199.0,1175.0,44.1,2.5,0.8008474576271186,0.19915254237288135,0.0,10.4,75930.0,0.847457627118644,13.0,6.1,34.65346534653465,22.76923076923077,0.0,2.11864406779661,8.5
B4V,0.7134925041643532,0.007773459189339256,0.1804553026096613,0.0982787340366463,6.4,0.08820286659316427,0.5817281232801321,0.25866813428728674,0.15960374243258119,174613.0,20167.0,9999.0,9002.0,49.8,2.2,0.7458654906284454,0.2541345093715546,0.0,18.6,54717.0,0.9104704097116844,18.7,8.6,42.28870171362184,15.175276752767527,0.11025358324145534,2.0948180815876514,10.9
B5A,0.7150035893754487,0.0007178750897343862,0.271356783919598,0.012921751615218953,6.4,0.11874105865522175,0.6886184681460272,0.21975662133142448,0.09162491052254831,135071.0,15479.0,7929.0,6969.0,48.8,2.2,0.6556907659269864,0.33428775948460987,0.010021474588403722,24.0,47985.0,0.9229534510433388,21.2,9.5,41.117533718689785,14.959145191703332,0.4294917680744453,2.432045779685265,11.9
B6L,0.8386783284742468,0.0,0.08746355685131195,0.0738581146744412,7.0,0.06796116504854369,0.41125121241513096,0.39670223084384093,0.19204655674102813,179406.0,13007.0,5380.0,5144.0,44.3,2.5,0.8454810495626822,0.14480077745383868,0.009718172983479106,12.7,70784.0,1.262135922330097,13.7,8.1,33.61227336122734,22.507122507122507,0.3883495145631068,1.8446601941747571,7.2
B9A,0.648936170212766,0.0,0.24202127659574468,0.10904255319148937,6.7,0.07466666666666667,0.6417112299465241,0.24598930481283424,0.11229946524064172,150004.0,4492.0,2178.0,1880.0,47.0,2.3,0.728,0.272,0.0,18.5,63488.0,1.1235955056179776,17.6,14.7,40.7103825136612,20.84257206208426,0.0,1.866666666666667,7.3
C0A,0.8465234595816846,0.0002826455624646693,0.09694742792538157,0.05624646693046919,6.9,0.10112994350282486,0.5196272239480373,0.2728042925727196,0.20756848347924314,160096.0,44095.0,23867.0,17692.0,45.1,2.4,0.8372881355932204,0.15875706214689267,0.0039548022598870055,14.6,65046.0,1.062912956047113,18.4,13.0,32.49198159252545,20.893561103810775,0.423728813559322,1.6944365998305562,10.8
C0B,0.8491789109766638,0.000432152117545376,0.11063094209161625,0.03975799481417459,6.9,0.08239861949956859,0.5666235446313066,0.26002587322121606,0.17335058214747737,129916.0,28575.0,14826.0,11570.0,46.2,2.4,0.8123382226056945,0.18334771354616047,0.004314063848144953,15.5,61106.0,0.763025942882058,22.3,16.8,32.725731242051715,13.087248322147651,0.21570319240724764,2.070750647109577,9.0
C1A,0.38435228730226595,0.002992731936725096,0.6053869174861052,0.007268063274903805,5.5,0.058497011101622545,0.662964545066211,0.21315677061085006,0.12387868432293891,195289.0,24839.0,12631.0,11691.0,43.3,2.0,0.4180187873612297,0.5819812126387702,0.0,25.8,47753.0,1.3157894736842104,16.3,11.4,37.66419871029377,32.9909126827341,0.982066609735269,4.058094831268689,14.5
C1B,0.7254138266796495,0.0009737098344693282,0.249269717624148,0.024342745861733205,6.9,0.053974484789008834,0.34052993130520115,0.27085377821393525,0.3886162904808636,219700.0,13203.0,5549.0,5128.0,40.4,2.6,0.7634936211972522,0.2365063788027478,0.0,11.9,76876.0,1.9627085377821394,11.6,7.3,30.389363722697055,35.85572842998586,0.49067713444553485,2.6522593320235757,11.7
C1C,0.5441988950276243,0.0055248618784530384,0.34806629834254144,0.10220994475138122,6.2,0.054945054945054944,0.30386740331491713,0.3149171270718232,0.3812154696132597,170924.0,4266.0,1888.0,1804.0,41.6,2.4,0.6391184573002755,0.3608815426997245,0.0,14.4,64977.0,0.8746355685131195,15.3,8.5,34.944751381215475,21.58590308370044,0.5494505494505495,2.7472527472527473,8.8
C1E,0.7305045871559633,0.0,0.23279816513761467,0.03669724770642202,6.8,0.04243119266055046,0.30045871559633025,0.3440366972477064,0.3555045871559633,219969.0,11466.0,4617.0,4362.0,42.8,2.5,0.7488532110091743,0.2511467889908257,0.0,14.4,73108.0,1.8296169239565465,11.8,9.2,28.929765886287623,35.502008032128515,0.6880733944954129,2.1788990825688073,11.8
C1N,0.5491689750692521,0.0,0.37742382271468145,0.07340720221606649,6.3,0.07569444444444444,0.5604166666666667,0.2611111111111111,0.17847222222222223,150114.0,16463.0,7741.0,7225.0,47.3,2.2,0.6023594725884802,0.3976405274115198,0.0,18.6,54683.0,0.8695652173913043,19.7,11.3,37.380073800738,17.692767483562463,0.4861111111111111,1.9444444444444444,11.9
E1A,0.48927982407916437,0.019791094007696537,0.4725123694337548,0.018416712479384277,6.4,0.040990371389270974,0.32269601100412654,0.25694635488308115,0.4203576341127923,184542.0,43012.0,19597.0,18190.0,39.6,2.3,0.6518151815181518,0.3481848184818482,0.0,14.5,66896.0,1.8534994068801898,11.4,8.0,31.371428571428574,30.606125508674236,0.49504950495049505,2.31023102310231,10.8
E1B,0.6447688564476886,0.020072992700729927,0.2895377128953771,0.04562043795620438,7.0,0.038905775075987845,0.5200729927007299,0.21958637469586376,0.26034063260340634,160108.0,19667.0,8537.0,8224.0,43.7,2.4,0.7696048632218845,0.2303951367781155,0.0,10.4,69474.0,1.5898251192368837,13.2,8.5,32.304400977995115,23.17014057198255,0.182370820668693,1.21580547112462,11.6
E1C,0.3361884368308351,0.032119914346895075,0.6316916488222698,0.0,5.5,0.07547974413646055,0.6717817561807332,0.1845694799658994,0.14364876385336744,150152.0,23686.0,13424.0,11680.0,43.1,1.9,0.40298507462686567,0.5970149253731343,0.0,28.6,42452.0,0.7605559926567007,18.4,9.4,38.488488488488485,20.52384675527756,0.8528784648187633,3.7526652452025586,17.4
E1E,0.5141129032258065,0.09375,0.3326612903225806,0.059475806451612906,6.2,0.06395939086294417,0.6449643947100712,0.1963377416073245,0.15869786368260427,170153.0,11006.0,5316.0,4970.0,44.6,2.1,0.6626016260162602,0.33739837398373984,0.0,15.5,59703.0,1.7663817663817662,13.8,5.9,35.483870967741936,24.63393626184324,0.40609137055837563,1.9289340101522845,11.5
E1G,0.6535061873895109,0.0,0.32822628167354156,0.018267530936947555,7.3,0.033608490566037735,0.2359882005899705,0.2902654867256637,0.4737463126843658,195008.0,22554.0,8799.0,8482.0,39.5,2.6,0.8644667059516794,0.13553329404832057,0.0,9.5,83322.0,2.1147161066048668,9.6,6.0,28.034521158129177,30.493971217425127,0.5306603773584906,1.5330188679245282,10.4
E1H,0.608424336973479,0.0,0.0499219968798752,0.3416536661466459,6.1,0.06501547987616099,0.31993817619783615,0.4420401854714065,0.23802163833075735,105193.0,7421.0,3344.0,3203.0,45.9,2.3,0.9178294573643411,0.08217054263565891,0.0,12.5,64943.0,1.3082583810302535,14.3,6.9,33.46394984326019,16.16499442586399,0.46439628482972134,2.321981424148607,10.2
E1J,0.9216417910447762,0.0,0.029850746268656716,0.048507462686567165,7.5,0.09225092250922509,0.47601476014760147,0.33210332103321033,0.1918819188191882,180212.0,3436.0,1384.0,1339.0,45.7,2.6,0.9446494464944649,0.055350553505535055,0.0,9.0,79476.0,1.4311270125223614,12.4,7.8,32.939189189189186,17.206982543640898,0.0,2.5925925925925926,11.3
E1N,0.7489711934156379,0.0,0.18415637860082304,0.0668724279835391,6.6,0.09548254620123203,0.6546762589928058,0.23638232271325796,0.10894141829393628,125392.0,11344.0,5478.0,4858.0,49.8,2.3,0.7566735112936345,0.2433264887063655,0.0,16.8,57239.0,0.8771929824561403,21.4,14.8,44.00428265524625,16.237799467613133,0.3080082135523614,1.3347022587268993,9.7
E1V,0.7580372250423012,0.0,0.16751269035532995,0.07445008460236886,6.7,0.08999158957106812,0.5626576955424727,0.30613961312026916,0.1312026913372582,139529.0,13544.0,6364.0,5909.0,47.1,2.3,0.7811447811447811,0.19696969696969696,0.021885521885521887,15.5,59846.0,1.3611615245009074,18.5,13.8,39.69335604770017,18.647540983606557,0.33613445378151263,2.0185029436501263,9.3
E1W,0.8075117370892019,0.001564945226917058,0.14710485133020346,0.04381846635367762,6.4,0.09627329192546584,0.5981308411214953,0.29595015576323985,0.1059190031152648,125285.0,6935.0,3550.0,3197.0,51.9,2.1,0.7888198757763976,0.2111801242236025,0.0,18.1,53168.0,1.446808510638298,23.7,11.7,40.56761268781302,18.134034165571617,0.3110419906687403,1.3975155279503106,10.9
