fsa,hous_frac_type_single_detached,hous_frac_type_highrise,hous_frac_type_other_attached,hous_frac_type_movable,hous_avg_rooms,hous_frac_major_repair,hous_frac_age_pre_1980,hous_frac_age_1981_2000,hous_frac_age_post_2001,hous_median_value,demogr_pop_2016,demogr_num_total_dwellings,demogr_num_occ_dwellings,demogr_median_age,demogr_avg_household_size,demogr_frac_tenure_owned,demogr_frac_tenure_rented,demogr_frac_tenure_band,socioeco_frac_low_income,socioeco_median_income,socioeco_frac_high_income,socioeco_frac_govt_transfers,socioeco_frac_unemployment_rate,socioeco_frac_nonlaborer,socioeco_frac_bachelor_plus,socioeco_frac_overcrowded,socioeco_frac_unsuitable_housing,socioeco_frac_housing_burden
S0A,0.8877887788778878,0.0,0.08184818481848184,0.030363036303630363,6.8,0.12097840458351697,0.7130262287855411,0.18624641833810887,0.10072735287635001,150135.0,52641.0,27875.0,22724.0,46.6,2.3,0.7869574796210619,0.16170962767129324,0.05133289270764486,0.179,56189.0,0.01782178217821782,0.156,0.063,0.3785807678592654,0.1085240726124704,0.013882767739092111,0.031511679153812255,0.113
S0C,0.8696343402225755,0.0,0.06200317965023847,0.06836248012718601,7.1,0.11258629845990441,0.6509032943676939,0.18650371944739638,0.16259298618490967,200605.0,23395.0,11902.0,9439.0,39.4,2.4,0.8204992033988316,0.16303770578863516,0.016463090812533193,0.1,81690.0,0.03919341096279466,0.084,0.065,0.27250206440957886,0.10563090834360872,0.006903876792352629,0.01647183846971307,0.10400000000000001
S0E,0.831782657238556,0.011164867882396725,0.1243021957573502,0.03275027912169706,6.9,0.11464497041420119,0.6611234294161124,0.20953436807095344,0.1293422025129342,184696.0,32755.0,15953.0,13433.0,43.3,2.4,0.7632260451350351,0.1997780244173141,0.03699593044765076,0.165,60157.0,0.014729620661824051,0.159,0.077,0.3805668016194332,0.13071065989847716,0.022928994082840236,0.041789940828402365,0.11599999999999999
S0G,0.8924878048780488,0.0001951219512195122,0.06907317073170732,0.03824390243902439,7.0,0.1180027306417008,0.616929978544958,0.21825629022820361,0.16481373122683832,249920.0,63488.0,32196.0,25622.0,42.6,2.4,0.8146703082325399,0.13363246195864223,0.051697229808817795,0.11900000000000001,73040.0,0.024166666666666666,0.113,0.055999999999999994,0.3171761866452132,0.13903495205691307,0.009167154281256095,0.02243464689816621,0.10400000000000001
S0H,0.8917634635691658,0.0005279831045406547,0.07708553326293559,0.030623020063357972,7.3,0.1026595744680851,0.7433581296493093,0.18597236981934112,0.07066950053134963,150312.0,22746.0,11569.0,9473.0,47.8,2.3,0.8276595744680851,0.17127659574468085,0.0010638297872340426,0.14,67479.0,0.016919988528821338,0.127,0.037000000000000005,0.29624439461883406,0.1302785265049416,0.0047872340425531915,0.015957446808510637,0.105
S0J,0.8653559725945785,0.0002978850163836759,0.08876973488233542,0.045576407506702415,6.4,0.21573301549463647,0.4675208581644815,0.3125744934445769,0.2199046483909416,219398.0,49995.0,24869.0,16778.0,34.3,2.9,0.6090584028605482,0.15464839094159713,0.2362932061978546,0.162,57776.0,0.013874689645100044,0.177,0.154,0.4437220642015441,0.10858749729612806,0.08072683943997618,0.1298778671432827,0.125
S0K,0.86114476075106,0.0003028467595396729,0.11402180496668686,0.024530587522713507,7.3,0.0777052663530126,0.5262598664238008,0.20127504553734063,0.27246508803885855,279947.0,89853.0,36787.0,33015.0,37.2,2.6,0.8488389740476552,0.13127940506905447,0.019881620883290332,0.09699999999999999,83058.0,0.02573872472783826,0.1,0.063,0.29108437336521936,0.15034345224905826,0.013203824556078313,0.029443011079071178,0.125
S0L,0.8474508229626656,0.0,0.10236852669610598,0.05018065034122842,7.4,0.09500998003992016,0.6693290734824281,0.222444089456869,0.10822683706070288,200354.0,30870.0,14629.0,12447.0,42.5,2.4,0.8267465069860279,0.17325349301397205,0.0,0.099,79495.0,0.02942449156209433,0.096,0.047,0.2879010274690711,0.13380967846703476,0.004391217564870259,0.013173652694610778,0.107
S0M,0.8585615407764069,0.0,0.08516400842612097,0.05627445079747216,6.7,0.17505272672491715,0.45616149442603193,0.3121422115094908,0.23169629406447725,249950.0,48321.0,22858.0,16620.0,33.8,2.9,0.6424698795180723,0.19156626506024096,0.16596385542168673,0.17600000000000002,62987.0,0.018496058217101274,0.161,0.146,0.4068564952542853,0.09583333333333334,0.04639951792708647,0.10153660741187105,0.124
S0N,0.9049360146252285,0.0006093845216331506,0.0591102985984156,0.03534430225472273,7.3,0.11645101663585952,0.7355117139334155,0.17570900123304561,0.08877928483353884,149901.0,21447.0,10149.0,8206.0,44.1,2.3,0.8318965517241379,0.1625615763546798,0.005541871921182266,0.13,68256.0,0.020958083832335328,0.11800000000000001,0.04,0.28156606851549754,0.1290994273815721,0.0067733990147783255,0.01847290640394089,0.10400000000000001
S0P,0.8320209973753281,0.0,0.08661417322834646,0.08136482939632546,5.8,0.3689839572192513,0.43699731903485256,0.38337801608579086,0.17962466487935658,129956.0,7249.0,2259.0,1904.0,24.9,3.8,0.49066666666666664,0.17333333333333334,0.336,0.27699999999999997,57685.0,0.012687427912341407,0.19399999999999998,0.20199999999999999,0.5374220374220374,0.0845771144278607,0.18181818181818182,0.25866666666666666,0.092
S2V,1.0,0.0,0.0,0.0,7.6,0.05970149253731343,0.2153846153846154,0.3076923076923077,0.47692307692307695,500424.0,865.0,555.0,344.0,46.8,2.5,0.9705882352941176,0.029411764705882353,0.0,0.035,126976.0,0.07801418439716312,0.059000000000000004,0.062,0.4244604316546763,0.22727272727272727,0.0,0.0,0.076
S3N,0.7387158296249206,0.0,0.23903369357914814,0.02225047679593134,6.6,0.07006369426751592,0.6745222929936305,0.18853503184713377,0.13694267515923567,250508.0,18658.0,8412.0,7863.0,41.6,2.3,0.7374123645634162,0.2625876354365838,0.0,0.13,69320.0,0.020062262193012798,0.124,0.061,0.3242240215924426,0.19497863247863248,0.01019108280254777,0.0267515923566879,0.099
S4A,0.6656746031746031,0.00992063492063492,0.2728174603174603,0.051587301587301584,6.6,0.05759682224428997,0.5700099304865939,0.23435948361469713,0.19563058589870905,324396.0,12481.0,5719.0,5038.0,36.7,2.4,0.733862959285005,0.26613704071499505,0.0,0.069,98688.0,0.052440290758047764,0.062,0.081,0.2526368658965344,0.15328467153284672,0.015888778550148957,0.03277060575968222,0.08900000000000001
S4H,0.667375132837407,0.022316684378320937,0.281615302869288,0.028692879914984058,6.6,0.06680805938494168,0.6412698412698413,0.1746031746031746,0.18412698412698414,299480.0,11193.0,5254.0,4705.0,38.8,2.3,0.7171610169491526,0.2828389830508475,0.0,0.096,79232.0,0.03454332552693208,0.09,0.071,0.31611804767309876,0.18432769367764915,0.012711864406779662,0.024364406779661018,0.094
S4L,0.9456521739130435,0.0,0.01358695652173913,0.04076086956521739,8.4,0.023809523809523808,0.13984168865435356,0.3087071240105541,0.5514511873350924,577240.0,5646.0,1887.0,1838.0,36.7,3.1,0.9735449735449735,0.026455026455026454,0.0,0.027999999999999997,157952.0,0.10416666666666667,0.036000000000000004,0.037000000000000005,0.2061503416856492,0.30612244897959184,0.0,0.007936507936507936,0.083
S4M,0.2857142857142857,0.0,0.7142857142857143,0.0,4.8,0.0,0.0,0.0,1.0,280301.0,153.0,77.0,74.0,32.8,2.0,0.7058823529411765,0.29411764705882354,0.0,,92672.0,,,0.071,0.125,0.48,0.0,0.0,
S4N,0.7234910277324633,0.01835236541598695,0.24592169657422513,0.012234910277324634,6.2,0.09131859131859132,0.6935351882160393,0.19312602291325695,0.11333878887070377,299429.0,31167.0,12834.0,12260.0,34.1,2.5,0.6928746928746928,0.3071253071253071,0.0,0.131,77154.0,0.012335354380096175,0.1,0.064,0.26643807987091567,0.2220294882914137,0.029893529893529894,0.06797706797706797,0.136
S4P,0.22787456445993032,0.32613240418118467,0.4369337979094077,0.009059233449477353,4.5,0.10642709053213545,0.6807187284035936,0.19834139599170697,0.12093987560469938,290782.0,13423.0,8089.0,7176.0,42.7,1.7,0.2957843814789219,0.7042156185210781,0.0,0.247,43743.0,0.020359848484848484,0.149,0.067,0.39666064981949456,0.3203952011291461,0.016574585635359115,0.05386740331491713,0.179
S4R,0.6978618997546442,0.024185068349106203,0.27690150718541884,0.0010515247108307045,6.3,0.07320490367775832,0.8133099824868651,0.11978984238178635,0.06690017513134851,300200.0,35561.0,14862.0,14273.0,37.1,2.5,0.6834733893557423,0.3165266106442577,0.0,0.122,74979.0,0.011906942663491482,0.12,0.061,0.31395759717314486,0.2013089005235602,0.033975481611208405,0.061274509803921566,0.10300000000000001
S4S,0.5991721283201104,0.062090375991721285,0.33873749568816836,0.0,6.4,0.08330452817144833,0.803941908713693,0.13312586445366528,0.06293222683264177,349640.0,34958.0,15107.0,14501.0,39.9,2.3,0.6574490148634635,0.3425509851365365,0.0,0.114,83363.0,0.04233761534286231,0.083,0.057,0.3296069868995633,0.4682405845980888,0.032492222606291046,0.06219765031098825,0.111
S4T,0.7231555880204529,0.006574141709276844,0.2702702702702703,0.0,5.9,0.12317784256559766,0.8301130149471382,0.10317170980678089,0.06671527524608094,274973.0,31932.0,15149.0,13693.0,36.0,2.3,0.6155247813411079,0.3844752186588921,0.0,0.19,64488.0,0.012233049968899026,0.128,0.084,0.31598659570274,0.23094045631608237,0.01967930029154519,0.0597667638483965,0.149
S4V,0.7149643705463183,0.0009501187648456057,0.2840855106888361,0.0,7.3,0.020813623462630087,0.12198581560283688,0.4449172576832151,0.433096926713948,449465.0,28386.0,11211.0,10530.0,39.8,2.7,0.8576158940397351,0.1423841059602649,0.0,0.049,120951.0,0.07981755986316989,0.053,0.047,0.2838936497473083,0.4495382585751979,0.014191106906338695,0.021759697256385997,0.10099999999999999
S4W,0.4810126582278481,0.06962025316455696,0.44936708860759494,0.0,5.5,0.016051364365971106,0.004815409309791332,0.0032102728731942215,0.9919743178170144,401403.0,8283.0,3706.0,3156.0,29.9,2.6,0.7243589743589743,0.27564102564102566,0.0,0.10400000000000001,97508.0,0.036585365853658534,0.040999999999999995,0.046,0.1767478397486253,0.4944612286002014,0.03531300160513644,0.052969502407704656,0.19399999999999998
S4X,0.7112910909957122,0.010004764173415913,0.2782277274892806,0.0004764173415912339,6.9,0.028680688336520075,0.24796942188246537,0.3411371237458194,0.41089345437171526,379205.0,27895.0,10875.0,10491.0,35.5,2.6,0.8069756330625896,0.1930243669374104,0.0,0.053,107224.0,0.0368532955350815,0.059000000000000004,0.048,0.24082934609250398,0.2602311777569509,0.01433349259436216,0.03870043000477783,0.10099999999999999
S4Y,0.9764309764309764,0.0,0.02356902356902357,0.0,7.9,0.006600660066006601,0.009900990099009901,0.37623762376237624,0.6138613861386139,450451.0,4537.0,1500.0,1486.0,35.4,3.0,0.9835526315789473,0.01644736842105263,0.0,0.013000000000000001,145701.0,0.05357142857142857,0.043,0.042,0.1977401129943503,0.3068391866913124,0.013157894736842105,0.01644736842105263,0.081
S4Z,0.20512820512820512,0.008547008547008548,0.7863247863247863,0.0,5.2,0.017543859649122806,0.0,0.18584070796460178,0.8141592920353983,269975.0,1200.0,634.0,582.0,34.1,2.1,0.7456140350877193,0.2543859649122807,0.0,0.057999999999999996,84480.0,0.023923444976076555,0.068,0.049,0.2488479262672811,0.32167832167832167,0.02631578947368421,0.017543859649122806,0.163
S6H,0.7253842958039053,0.052347320315745745,0.2181138346489406,0.004154549231408392,6.4,0.09136420525657071,0.851063829787234,0.10012515644555695,0.04881101376720901,249996.0,27471.0,13150.0,12034.0,42.3,2.2,0.6758448060075094,0.3241551939924906,0.0,0.147,64090.0,0.015650936684847048,0.134,0.069,0.354008729611762,0.14696370822853036,0.009595327492699207,0.030037546933667083,0.107
S6J,0.5916473317865429,0.0,0.31554524361948955,0.09280742459396751,6.9,0.04054054054054054,0.32808988764044944,0.2966292134831461,0.3752808988764045,374947.0,5317.0,2350.0,2161.0,39.9,2.5,0.7297297297297297,0.2702702702702703,0.0,0.079,89131.0,0.05365853658536585,0.085,0.053,0.3368421052631579,0.24907063197026022,0.011235955056179775,0.01126126126126126,0.09
S6K,0.9368421052631579,0.0,0.06315789473684211,0.0,7.8,0.0,0.32989690721649484,0.21649484536082475,0.4536082474226804,399406.0,1415.0,493.0,475.0,33.9,3.0,0.8947368421052632,0.10526315789473684,0.0,0.078,117632.0,0.03571428571428571,0.067,0.045,0.26066350710900477,0.19875776397515527,0.0,0.0,0.071
S6V,0.6919354838709677,0.04,0.2525806451612903,0.015483870967741935,6.7,0.07075928917609046,0.6546042003231017,0.2397415185783522,0.10565428109854604,250628.0,41092.0,17098.0,15496.0,36.3,2.5,0.6350129198966409,0.36078811369509045,0.004198966408268734,0.185,68240.0,0.017463546965072907,0.139,0.098,0.3492706645056726,0.18394564670357322,0.025516795865633074,0.06655896607431341,0.11199999999999999
S6W,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0,5.3,0.125,0.0,0.0,1.0,449157.0,141.0,90.0,70.0,65.5,2.0,0.6,0.4,0.0,,66560.0,,,0.0,0.7241379310344828,0.0,0.0,0.0,
S6X,0.8357142857142857,0.0,0.16428571428571428,0.0,8.3,0.021739130434782608,0.014705882352941176,0.3235294117647059,0.6617647058823529,399870.0,2141.0,713.0,697.0,34.4,3.1,0.9635036496350365,0.0364963503649635,0.0,0.024,145579.0,0.066006600660066,0.042,0.045,0.20655737704918034,0.3288888888888889,0.0,0.0,0.053
S7H,0.4868546088058283,0.010136205258156478,0.4960405448210326,0.006968641114982578,6.1,0.05298223350253807,0.7259752616555661,0.1909292737075801,0.08309546463685379,349465.0,35686.0,17129.0,15780.0,37.1,2.2,0.6062817258883249,0.39371827411167515,0.0,0.145,69724.0,0.027425437092903668,0.095,0.07200000000000001,0.3214521452145215,0.40097611096840485,0.027601522842639593,0.06218274111675127,0.152
S7J,0.6385826771653543,0.04251968503937008,0.3188976377952756,0.0,7.0,0.04036406806489909,0.613618368962787,0.3309580364212193,0.055423594615993665,376361.0,31223.0,13279.0,12694.0,42.3,2.4,0.7206173328056985,0.27938266719430155,0.0,0.09699999999999999,82548.0,0.0339637990644702,0.099,0.06,0.3492407809110629,0.3566188197767145,0.012663237039968342,0.03283227848101266,0.121
S7K,0.5338479809976246,0.16122327790973873,0.28830166270783847,0.0166270783847981,6.4,0.05176470588235294,0.5430755660099971,0.3578359306086445,0.09908850338135843,399443.0,39174.0,18180.0,16844.0,41.7,2.3,0.6423529411764706,0.35294117647058826,0.004705882352941176,0.10300000000000001,79633.0,0.04282518376478108,0.084,0.054000000000000006,0.3045336589833613,0.3269364161849711,0.012349309026756836,0.03675389591296677,0.121
S7L,0.7225630538513974,0.0013633265167007499,0.27607361963190186,0.0,6.5,0.07237965175827928,0.7429156708774326,0.1782178217821782,0.0788665073403892,299112.0,39478.0,15728.0,14670.0,35.9,2.6,0.7091157391601229,0.2908842608398771,0.0,0.162,71660.0,0.008231864174241125,0.132,0.08199999999999999,0.30969965534219596,0.18670137245622337,0.0297029702970297,0.06452714236940936,0.145
S7M,0.5195918367346939,0.0163265306122449,0.46244897959183673,0.0016326530612244899,5.9,0.06737443854634545,0.6515522875816994,0.20465686274509803,0.1437908496732026,299570.0,31112.0,13868.0,12256.0,35.2,2.5,0.5434871376071866,0.4565128623928134,0.0,0.214,61330.0,0.01370757180156658,0.136,0.099,0.3282221301284708,0.1888824214202561,0.03715802368313598,0.08738260514495713,0.165
S7N,0.48784798939460894,0.05567830313742819,0.4357048166151127,0.0207688908528502,6.4,0.04275011018069634,0.4259911894273128,0.4013215859030837,0.1726872246696035,399884.0,27214.0,12361.0,11311.0,34.8,2.4,0.613215859030837,0.38678414096916297,0.0,0.12300000000000001,78757.0,0.046473988439306356,0.07,0.066,0.2886620812070113,0.4051841746248295,0.01762891141472014,0.0379021595416483,0.129
S7P,1.0,0.0,0.0,0.0,9.3,0.0,0.0,0.5,0.5,752829.0,158.0,51.0,49.0,39.0,2.8,1.0,0.0,0.0,,205056.0,,,0.0,0.3,0.3076923076923077,0.0,0.0,
S7R,0.667953667953668,0.0,0.33204633204633205,0.0,6.1,0.005847953216374269,0.003898635477582846,0.005847953216374269,0.9902534113060428,379341.0,8056.0,2663.0,2589.0,29.8,3.1,0.896887159533074,0.10311284046692606,0.0,0.054000000000000006,108656.0,0.018650088809946713,0.059000000000000004,0.052000000000000005,0.15574468085106383,0.36217948717948717,0.056640625,0.060546875,0.183
S7S,0.6036866359447005,0.0,0.39631336405529954,0.0,7.1,0.04524886877828054,0.004524886877828055,0.5180995475113123,0.47737556561085975,424213.0,5906.0,2325.0,2164.0,39.7,2.7,0.8438914027149321,0.15610859728506787,0.0,0.047,107110.0,0.04939626783754116,0.059000000000000004,0.047,0.259222333000997,0.4072398190045249,0.02040816326530612,0.024886877828054297,0.126
S7T,0.6118626430801248,0.002081165452653486,0.38605619146722164,0.0,6.5,0.01344364012409514,0.04446742502585315,0.057911065149948295,0.8976215098241985,449269.0,13202.0,5387.0,4797.0,32.1,2.7,0.8103626943005181,0.18963730569948187,0.0,0.069,115680.0,0.06549767921609077,0.042,0.05,0.19518314099347717,0.4672897196261682,0.016563146997929608,0.020703933747412008,0.153
S7V,0.527431421446384,0.0,0.47256857855361595,0.0,6.9,0.007518796992481203,0.0,0.14518147684605756,0.8548185231539425,499944.0,10780.0,4293.0,4009.0,33.7,2.7,0.8370927318295739,0.16290726817042606,0.0,0.084,107630.0,0.08019441069258809,0.047,0.05,0.2587745389649018,0.4629005059021922,0.030112923462986198,0.03634085213032581,0.156
S7W,0.6290322580645161,0.0,0.3709677419354839,0.0,6.6,0.00544069640914037,0.004347826086956522,0.004347826086956522,0.991304347826087,483712.0,13625.0,5268.0,4652.0,30.3,2.9,0.8442265795206971,0.15577342047930284,0.0,0.07,119182.0,0.06584362139917696,0.037000000000000005,0.055999999999999994,0.17417721518987342,0.47556142668428003,0.022850924918389554,0.02832244008714597,0.19899999999999998
S9A,0.696513470681458,0.03328050713153724,0.2606973058637084,0.009508716323296355,6.5,0.07057890563045202,0.7398889770023791,0.17367168913560665,0.08643933386201427,219554.0,15547.0,6916.0,6317.0,38.0,2.4,0.6566217287866772,0.34337827121332276,0.0,0.191,63694.0,0.016270888302550572,0.14400000000000002,0.08,0.3293667658308542,0.18959842001316657,0.02141157811260904,0.05471847739888977,0.125
S9H,0.6705577172503242,0.01621271076523995,0.2808041504539559,0.0324254215304799,6.8,0.06885456885456885,0.6677398583386993,0.20669671603348358,0.12556342562781714,280053.0,18070.0,8241.0,7712.0,41.6,2.3,0.7290862290862291,0.2709137709137709,0.0,0.096,74301.0,0.029047113000354233,0.102,0.046,0.29300891021247427,0.17495987158908508,0.008365508365508366,0.019948519948519948,0.08199999999999999
S9V,0.6374538745387454,0.013837638376383764,0.3118081180811808,0.03690036900369004,6.6,0.047004608294930875,0.35207373271889403,0.22672811059907835,0.42119815668202765,320333.0,14694.0,6082.0,5420.0,30.6,2.7,0.6746543778801843,0.32534562211981566,0.0,0.106,88448.0,0.026192703461178673,0.076,0.11199999999999999,0.21539830885625277,0.16841455891425047,0.026703499079189688,0.053456221198156684,0.152
S9X,0.7368421052631579,0.0,0.20326678765880218,0.05989110707803993,6.7,0.09694793536804308,0.5179856115107914,0.29856115107913667,0.18345323741007194,250782.0,7798.0,3005.0,2759.0,33.4,2.8,0.6642728904847397,0.2800718132854578,0.05565529622980251,0.16899999999999998,78528.0,0.02262443438914027,0.11900000000000001,0.092,0.30579216354344124,0.18252933507170796,0.03770197486535009,0.07194244604316546,0.121
T0A,0.8178258866881621,0.0011515430677107323,0.08774758175955781,0.09327498848456932,6.8,0.11232051875868458,0.46628041714947854,0.30660486674391657,0.22711471610660486,321086.0,59234.0,27713.0,21711.0,37.9,2.7,0.7794764883020616,0.17697475098447996,0.04354876071345842,0.105,87326.0,0.04737634657708792,0.095,0.113,0.32766051497403026,0.1068816489361702,0.020842982862436313,0.044012045401899465,0.138
T0B,0.8794268167860798,0.0,0.041760491299897645,0.07881269191402251,7.2,0.09757093284343743,0.5881632653061224,0.22653061224489796,0.1853061224489796,265448.0,64072.0,28009.0,24427.0,41.8,2.5,0.8612528055498878,0.1377269944909202,0.0010201999591920017,0.107,81524.0,0.037396121883656507,0.10099999999999999,0.079,0.30476287194069257,0.09788688626476072,0.008979591836734694,0.026326530612244898,0.14
T0C,0.821529131470652,0.0,0.06129521334199697,0.1171756551873511,7.0,0.11961513229827248,0.4820647419072616,0.286745406824147,0.23118985126859143,300081.0,62701.0,28739.0,23081.0,40.1,2.6,0.774814167031045,0.15566243987756886,0.0695233930913861,0.111,76159.0,0.035654781739420195,0.11,0.11599999999999999,0.33716597466198234,0.09331385913664395,0.021430133391646622,0.04220424229171223,0.154
